104,870.48,NaN,NaN
104.21,889.49,870.48,4.3608
104.39,906.42,889.49,4.2943
104.58,924.18,906.42,4.2589
104.75,939.73,924.18,4.2232
104.86,949.82,939.73,4.1843
104.9,953.89,949.82,4.1314
104.92,955.82,953.89,4.0667
104.97,960.63,955.82,4.0434
105,963.33,960.63,4.0265
105.02,965.4,963.33,4.0193
105.03,966.27,965.4,3.971
105.04,967.26,966.27,3.9928
105,962.81,967.26,3.981
104.99,962.32,962.81,3.9241
105,962.93,962.32,3.8745
104.97,960.55,962.93,3.8564
104.95,958.31,960.55,3.8394
104.95,958.05,958.31,3.8324
104.92,955.7,958.05,3.854
104.91,954.71,955.7,3.8585
105.01,964.3,954.71,4.0766
105.12,973.95,964.3,4.0661
105.09,971.15,973.95,3.973
105.07,969.31,971.15,3.8615
105.01,964.15,969.31,3.8047
104.95,958.2,964.15,3.7904
104.9,953.88,958.2,3.7293
104.87,950.92,953.88,3.6932
104.96,959.08,950.92,3.7949
105.02,965.02,959.08,3.9435
105.04,967.19,965.02,4.0564
105.17,979.15,967.19,4.6468
105.2,981.99,979.15,5.3303
105.26,987.09,981.99,4.8787
105.22,983.45,987.09,4.608
105.17,979.04,983.45,4.3192
105.29,989.78,979.04,4.14
105.53,1012.6,989.78,4.3804
105.64,1022,1012.6,4.2507
105.63,1021.6,1022,4.0891
105.58,1016.9,1021.6,3.9419
105.49,1008.2,1016.9,3.8677
105.42,1002.3,1008.2,3.8228
105.32,992.7,1002.3,3.7587
105.24,985.27,992.7,3.726
105.15,977.06,985.27,3.6937
105.04,967.22,977.06,3.6669
104.99,962.03,967.22,3.6659
104.88,951.65,962.03,3.6661
104.76,940.66,951.65,3.6377
104.76,940.47,940.66,3.6117
104.9,953.67,940.47,3.8851
105.06,968.82,953.67,3.9233
105.17,978.91,968.82,3.7702
105.18,979.42,978.91,3.7409
105.13,974.76,979.42,3.6799
105.08,970.71,974.76,3.6444
105.03,966.04,970.71,3.6335
104.96,959.39,966.04,3.5617
104.89,952.55,959.39,3.5283
104.81,945.25,952.55,3.5251
104.71,936.41,945.25,3.5297
104.62,927.99,936.41,3.4872
104.55,921.55,927.99,3.5035
104.57,923.41,921.55,3.7823
104.53,920,923.41,3.8717
104.49,915.9,920,3.7816
104.41,908.67,915.9,3.6301
104.34,902.41,908.67,3.5629
104.27,895.61,902.41,3.5034
104.16,884.92,895.61,3.5034
104.07,877.27,884.92,3.4426
103.98,869.04,877.27,3.4002
103.88,859.65,869.04,3.371
103.79,851.39,859.65,3.3439
103.71,843.69,851.39,3.3377
103.67,840.05,843.69,3.3933
103.61,834.53,840.05,3.4151
103.55,828.53,834.53,3.4209
103.47,821.17,828.53,3.4375
103.37,812.47,821.17,3.4264
103.29,804.29,812.47,3.4101
103.2,796.13,804.29,3.3809
103.11,788.12,796.13,3.3781
103.02,779.89,788.12,3.355
