104,1000,NaN,NaN
104.15,1000,1000,4.4507
104.28,1000,1000,4.3716
104.43,1000,1000,4.3247
104.56,1000,1000,4.2767
104.64,1000,1000,4.227
104.67,1000,1000,4.1672
104.67,1000,1000,4.0998
104.7,1000,1000,4.0751
104.71,1000,1000,4.0549
104.71,1000,1000,4.0457
104.71,1000,1000,3.9961
104.7,1000,1000,4.0172
104.64,1000,1000,4.0047
104.62,1000,1000,3.9511
104.61,1000,1000,3.902
104.57,1000,1000,3.8835
104.52,1000,1000,3.8683
104.5,1000,1000,3.8629
104.46,1000,1000,3.8847
104.43,1000,1000,3.8909
104.51,1000,1000,4.1095
104.6,1000,1000,4.0919
104.56,1000,1000,3.992
104.52,1000,1000,3.8827
104.45,1000,1000,3.8273
104.37,1000,1000,3.8168
104.31,1000,1000,3.7601
104.26,1000,1000,3.7274
104.32,1000,1000,3.8311
104.37,1000,1000,3.9736
104.37,1000,1000,4.0818
104.49,1000,1000,4.6694
104.51,1000,1000,5.3435
104.56,1000,1000,4.8906
104.51,1000,1000,4.6168
104.46,1000,1000,4.3308
104.56,1000,1000,4.155
104.81,1000,1000,4.3877
104.91,1000,1000,4.2416
104.92,1000,1000,4.0732
104.88,1000,1000,3.9261
104.79,1000,1000,3.8552
104.73,1000,1000,3.8168
104.63,1000,1000,3.757
104.54,1000,1000,3.7314
104.45,1000,1000,3.7047
104.33,1000,1000,3.6839
104.26,1000,1000,3.6902
104.13,1000,1000,3.6943
103.99,1000,1000,3.6736
103.97,1000,1000,3.6558
104.08,1000,1000,3.929
104.22,1000,1000,3.9573
104.32,1000,1000,3.7933
104.31,1000,1000,3.7566
104.25,1000,1000,3.6953
104.2,1000,1000,3.6633
104.13,1000,1000,3.6553
104.05,1000,1000,3.5871
103.96,1000,1000,3.5588
103.87,1000,1000,3.5606
103.75,1000,1000,3.5706
103.64,1000,1000,3.5348
103.55,1000,1000,3.5572
103.53,1000,1000,3.8402
103.47,1000,1000,3.9277
103.39,1000,1000,3.8403
103.28,1000,1000,3.6926
103.18,1000,1000,3.6309
103.07,1000,1000,3.5763
102.92,1000,1000,3.5812
102.8,1000,1000,3.5285
102.66,1000,1000,3.4921
102.51,1000,1000,3.4691
102.36,1000,1000,3.449
102.21,1000,1000,3.449
102.11,1000,1000,3.5102
101.98,1000,1000,3.5343
101.85,1000,1000,3.544
101.7,1000,1000,3.5646
101.53,1000,1000,3.5587
101.36,1000,1000,3.5489
101.19,1000,1000,3.5259
101.02,1000,1000,3.5289
100.84,1000,1000,3.5117
100.65,1000,1000,3.4534
100.49,1000,1000,3.4091
100.34,1000,1000,3.4794
100.14,1000,1000,3.5283
99.958,1000,1000,3.5301
99.698,1000,1000,3.504
99.468,1000,1000,3.5846
99.21,1000,1000,3.5551
98.978,1000,1000,3.505
98.74,1000,1000,3.4038
98.52,1000,1000,3.4817
98.252,1000,1000,3.4628
98.029,1000,1000,3.4607
97.798,1000,1000,3.3797
97.596,1000,1000,3.3574
97.439,1000,1000,3.5065
97.268,1000,1000,3.4036
97.034,1000,1000,3.3571
96.873,1000,1000,3.3834
96.683,1000,1000,3.471
96.434,1000,1000,3.4668
96.215,1000,1000,3.521
96.003,1000,1000,3.5592
95.754,1000,1000,3.5096
95.503,1000,1000,3.4555
95.225,1000,1000,3.4267
94.963,1000,1000,3.3751
94.669,1000,1000,3.3366
94.407,1000,1000,3.31
94.116,1000,1000,3.3018
93.828,1000,1000,3.2875
93.546,1000,1000,3.3076
93.252,1000,1000,3.2711
92.948,1000,1000,3.2668
92.623,1000,1000,3.2711
92.308,1000,1000,3.2566
91.991,1000,1000,3.2791
91.654,1000,1000,3.2688
91.35,1000,1000,3.2378
91.035,1000,1000,3.2087
90.712,1000,1000,3.2046
90.386,1000,1000,3.2768
90.045,1000,1000,3.3544
89.694,1000,1000,3.2855
89.34,1000,1000,3.2731
88.964,955.4,1000,3.293
88.608,507.16,955.4,3.247
88.545,428.71,507.16,2.9325
88.528,406.84,428.71,2.8586
88.533,413.36,406.84,2.8161
88.497,368.24,413.36,2.8459
88.467,331.04,368.24,2.8195
88.462,324.6,331.04,2.7888
88.488,356.93,324.6,2.7592
88.456,316.39,356.93,2.8158
88.479,346.02,316.39,2.7823
88.491,360.96,346.02,2.781
88.525,403.01,360.96,2.7884
88.513,388.05,403.01,2.8071
88.485,353.83,388.05,2.8031
88.477,343.27,353.83,2.7688
88.463,325.27,343.27,2.7743
88.478,344.31,325.27,2.7121
88.515,391.09,344.31,2.7578
88.551,435.89,391.09,2.852
88.575,466.59,435.89,2.856
88.56,447.65,466.59,2.9008
88.505,378.11,447.65,2.8363
88.5,372.33,378.11,2.7698
88.493,363.55,372.33,2.738
88.482,348.91,363.55,2.6907
88.509,383.87,348.91,2.6542
88.513,388.24,383.87,2.744
88.481,348.19,388.24,2.7777
88.503,375.83,348.19,2.776
88.526,405.15,375.83,2.9307
88.497,368.72,405.15,2.9512
88.47,334.02,368.72,2.9131
88.484,352.52,334.02,2.8237
88.494,364.97,352.52,2.8191
88.489,357.87,364.97,2.8653
88.476,341.58,357.87,2.746
88.453,312.68,341.58,2.7279
88.449,307.92,312.68,2.7264
88.447,305.84,307.92,2.6042
88.448,307.38,305.84,2.7246
88.458,319.22,307.38,2.9635
88.453,312.65,319.22,3.0776
88.441,297.94,312.65,2.97
88.457,317.92,297.94,2.9522
88.476,342.19,317.92,3.1023
88.452,312.14,342.19,3.2306
88.417,267.89,312.14,3.3327
88.441,297.88,267.89,3.2446
88.476,342.12,297.88,3.1374
88.481,347.73,342.12,3.1713
88.471,335.1,347.73,3.0513
88.49,359.96,335.1,2.9623
88.499,371.38,359.96,3.3123
88.459,320.55,371.38,3.2374
88.476,341.52,320.55,2.9281
88.497,368.93,341.52,3.2623
88.526,405.3,368.93,3.251
88.563,451.38,405.3,3.2594
88.591,486.01,451.38,3.255
88.579,471.05,486.01,3.1771
88.595,491.67,471.05,3.1668
88.56,447.75,491.67,3.2794
88.548,432.26,447.75,3.1794
88.547,430.65,432.26,3.1228
88.626,529.89,430.65,3.241
89.076,1000,529.89,3.6403
89.398,1000,1000,4.1427
89.561,1000,1000,3.6048
89.495,1000,1000,3.4773
89.417,1000,1000,3.5476
